District,Date,Primary Type,Arrest,Crime Weightage,Label
7,2/5/16 23:30,CRIMINAL DAMAGE,False,3,1
4,2/5/16 19:30,THEFT,False,1,0
12,2/5/16 14:00,OTHER OFFENSE,False,2,0
18,2/5/16 17:00,DECEPTIVE PRACTICE,False,1,0
1,2/5/16 15:00,ASSAULT,False,3,0
17,4/16/16 2:10,BATTERY,True,1,0
11,2/5/16 17:00,BATTERY,False,2,1
1,2/5/16 9:55,THEFT,False,1,1
11,2/5/16 10:00,THEFT,False,1,0
18,2/5/16 15:45,DECEPTIVE PRACTICE,False,1,0
14,2/5/16 4:00,BATTERY,False,2,0
18,4/16/16 0:09,BATTERY,False,2,0
6,4/16/16 5:45,BATTERY,True,1,1
3,4/16/16 5:10,BURGLARY,False,2,0
6,2/5/16 20:15,BATTERY,False,2,1
20,4/16/16 3:48,BURGLARY,False,2,0
18,4/16/16 3:52,BATTERY,False,2,0
1,4/16/16 1:02,BATTERY,False,2,0
9,4/16/16 6:30,BATTERY,True,1,1
25,2/4/16 17:17,OTHER OFFENSE,False,2,0
11,4/16/16 3:42,BURGLARY,False,2,0
7,4/16/16 6:17,ASSAULT,True,2,1
9,2/2/16 14:26,DECEPTIVE PRACTICE,False,1,0
6,1/31/16 20:01,OFFENSE INVOLVING CHILDREN,False,4,0
25,4/16/16 4:45,BATTERY,True,1,1
17,4/16/16 3:00,BATTERY,False,2,0
6,4/16/16 7:00,THEFT,False,1,0
7,4/16/16 7:30,THEFT,False,1,0
1,4/16/16 7:20,THEFT,False,1,1
20,1/9/16 9:00,DECEPTIVE PRACTICE,False,1,0
12,4/16/16 7:00,THEFT,False,1,1
9,4/16/16 7:50,DECEPTIVE PRACTICE,False,1,0
7,2/2/16 0:00,CRIM SEXUAL ASSAULT,False,4,0
6,4/16/16 8:00,CRIMINAL DAMAGE,False,3,1
20,4/16/16 6:15,THEFT,True,0,0
12,4/16/16 8:00,BATTERY,False,2,1
20,1/2/16 10:00,DECEPTIVE PRACTICE,False,1,0
12,4/16/16 6:30,BATTERY,False,2,1
18,4/16/16 7:10,BATTERY,False,2,0
6,4/16/16 6:00,THEFT,False,1,0
4,2/5/16 17:45,THEFT,False,1,0
11,1/11/16 9:00,DECEPTIVE PRACTICE,False,1,0
10,1/6/16 16:00,DECEPTIVE PRACTICE,False,1,0
15,4/16/16 9:45,NARCOTICS,True,3,1
5,4/16/16 0:01,THEFT,False,1,0
19,4/16/16 0:01,THEFT,False,1,1
18,4/16/16 0:00,THEFT,False,1,1
3,1/3/16 20:40,ASSAULT,False,3,0
6,2/4/16 21:50,BURGLARY,False,2,0
7,2/4/16 13:30,DECEPTIVE PRACTICE,False,1,0
2,2/5/16 13:22,OTHER OFFENSE,False,2,0
14,4/16/16 8:30,BATTERY,False,2,0
9,1/26/16 10:10,BURGLARY,False,2,0
11,4/16/16 9:40,THEFT,False,1,0
25,1/10/16 12:00,CRIMINAL DAMAGE,False,3,1
19,1/20/16 21:00,THEFT,False,1,1
2,2/5/16 21:00,OTHER OFFENSE,False,2,0
17,2/13/16 21:00,BATTERY,False,2,0
25,2/13/16 12:45,BATTERY,False,2,1
18,2/13/16 23:10,BATTERY,True,1,0
7,4/16/16 7:00,THEFT,False,1,0
6,4/16/16 1:00,BURGLARY,False,2,0
6,4/16/16 8:30,MOTOR VEHICLE THEFT,False,2,0
10,4/16/16 4:30,MOTOR VEHICLE THEFT,False,2,0
10,4/16/16 8:10,BATTERY,True,1,1
25,4/16/16 7:00,THEFT,False,1,0
5,4/16/16 1:00,CRIMINAL DAMAGE,False,3,1
19,4/16/16 1:30,THEFT,False,1,1
4,4/16/16 0:01,BURGLARY,False,2,0
2,4/16/16 7:55,THEFT,True,0,0
5,4/16/16 9:46,BATTERY,False,2,1
4,4/16/16 6:00,BATTERY,False,2,1
24,4/16/16 8:00,CRIMINAL TRESPASS,True,2,0
5,4/16/16 8:30,ARSON,False,3,0
4,4/16/16 3:00,ASSAULT,False,3,1
11,4/16/16 0:01,CRIMINAL DAMAGE,False,3,1
24,4/16/16 3:50,BATTERY,False,2,0
24,4/16/16 7:15,DECEPTIVE PRACTICE,False,1,0
14,4/16/16 8:55,THEFT,False,1,1
24,4/16/16 4:20,THEFT,False,1,0
15,4/16/16 9:00,BATTERY,True,1,1
15,4/16/16 6:40,OTHER OFFENSE,False,2,0
9,4/16/16 9:20,THEFT,False,1,0
8,4/16/16 6:25,CRIMINAL DAMAGE,False,3,1
4,4/16/16 7:54,BATTERY,True,1,1
11,4/16/16 9:40,NARCOTICS,True,3,1
5,4/16/16 8:00,BATTERY,False,2,1
7,4/16/16 8:41,WEAPONS VIOLATION,True,1,0
7,4/16/16 8:00,THEFT,False,1,0
11,4/16/16 10:25,ASSAULT,False,3,1
19,4/16/16 5:30,BATTERY,False,2,0
17,4/16/16 0:30,THEFT,False,1,0
8,4/16/16 2:00,CRIMINAL DAMAGE,False,3,1
15,4/16/16 6:00,OTHER OFFENSE,False,2,0
6,4/16/16 9:37,THEFT,False,1,0
10,4/16/16 6:25,BATTERY,False,2,1
3,1/1/16 13:58,ASSAULT,True,2,0
3,1/1/16 19:00,THEFT,True,0,0
3,1/5/16 15:45,CRIMINAL DAMAGE,True,2,1
17,4/16/16 0:00,THEFT,False,1,0
18,1/11/16 11:41,DECEPTIVE PRACTICE,True,0,0
18,1/10/16 16:30,DECEPTIVE PRACTICE,True,0,0
7,1/8/16 10:18,NARCOTICS,True,3,1
15,1/8/16 11:20,NARCOTICS,True,3,1
9,1/9/16 19:10,NARCOTICS,True,3,0
18,1/6/16 11:02,DECEPTIVE PRACTICE,True,0,0
7,1/8/16 19:40,NARCOTICS,True,3,1
7,1/14/16 6:00,ARSON,True,2,0
11,4/16/16 11:26,NARCOTICS,True,3,1
18,1/4/16 14:02,DECEPTIVE PRACTICE,True,0,0
18,1/1/16 15:27,DECEPTIVE PRACTICE,True,0,0
18,4/16/16 9:00,THEFT,False,1,1
11,1/26/16 3:15,ASSAULT,True,2,1
7,1/27/16 19:35,BATTERY,True,1,1
7,2/4/16 12:35,WEAPONS VIOLATION,True,1,0
3,2/4/16 14:50,BURGLARY,False,2,0
11,1/28/16 13:00,NARCOTICS,True,3,1
1,1/26/16 14:30,BATTERY,True,1,0
12,2/6/16 0:10,THEFT,False,1,1
22,2/6/16 0:10,ASSAULT,False,3,0
7,2/6/16 0:01,OTHER OFFENSE,True,1,0
5,2/6/16 1:15,STALKING,False,1,0
17,2/6/16 0:06,BATTERY,False,2,0
2,2/6/16 0:05,BATTERY,False,2,1
7,2/6/16 0:15,BATTERY,True,1,1
20,2/6/16 0:30,BATTERY,False,2,0
15,2/6/16 0:06,NARCOTICS,True,3,1
6,2/6/16 1:10,BATTERY,True,1,1
4,2/6/16 1:40,BATTERY,True,1,1
7,4/16/16 11:00,THEFT,False,1,0
11,2/6/16 1:45,BATTERY,False,2,1
11,2/6/16 1:10,CRIMINAL DAMAGE,False,3,1
4,2/6/16 1:37,OTHER OFFENSE,True,1,1
8,2/6/16 2:15,CRIMINAL DAMAGE,False,3,1
9,2/6/16 0:01,NARCOTICS,True,3,0
9,2/6/16 2:23,NARCOTICS,True,3,0
10,2/6/16 1:38,CRIMINAL DAMAGE,True,2,1
12,2/6/16 2:12,BATTERY,True,1,1
7,2/6/16 1:23,BATTERY,False,2,1
12,2/6/16 2:00,BATTERY,False,2,1
9,2/6/16 0:10,CRIMINAL DAMAGE,False,3,1
9,2/6/16 1:40,ROBBERY,False,1,0
14,2/6/16 2:23,CRIMINAL DAMAGE,True,2,1
19,2/6/16 2:45,CRIMINAL DAMAGE,False,3,1
7,4/16/16 7:56,OTHER OFFENSE,False,2,0
9,2/6/16 0:32,NARCOTICS,True,3,0
9,2/6/16 1:55,BATTERY,False,2,1
25,2/6/16 2:40,BATTERY,True,1,1
18,4/16/16 9:00,THEFT,False,1,1
25,2/6/16 0:49,BATTERY,False,2,1
17,2/6/16 1:41,NARCOTICS,True,3,0
1,2/6/16 2:30,BATTERY,False,2,0
1,2/6/16 0:10,THEFT,False,1,1
22,2/6/16 2:45,ASSAULT,False,3,0
11,2/6/16 3:15,BATTERY,False,2,1
4,2/6/16 2:28,NARCOTICS,True,3,0
11,2/6/16 3:05,LIQUOR LAW VIOLATION,True,0,0
19,2/6/16 2:00,BATTERY,False,2,0
11,2/6/16 3:50,THEFT,False,1,0
3,2/6/16 4:11,BATTERY,False,2,1
12,2/6/16 3:00,BATTERY,False,2,1
2,2/6/16 3:19,BATTERY,False,2,1
2,2/6/16 4:22,THEFT,False,1,0
17,2/6/16 3:45,ARSON,False,3,0
22,2/6/16 3:15,THEFT,False,1,0
24,4/16/16 3:00,ROBBERY,False,1,0
19,2/6/16 1:30,ROBBERY,False,1,0
22,2/6/16 3:03,DECEPTIVE PRACTICE,True,0,0
22,2/6/16 1:28,BURGLARY,False,2,0
4,2/6/16 4:10,BATTERY,True,1,1
8,2/6/16 4:27,CRIMINAL DAMAGE,False,3,1
4,2/6/16 5:00,THEFT,False,1,0
24,2/6/16 5:00,CRIMINAL DAMAGE,False,3,0
17,2/6/16 3:00,THEFT,False,1,0
9,2/6/16 3:00,CRIMINAL DAMAGE,False,3,1
5,2/6/16 4:15,BATTERY,False,2,1
4,2/6/16 3:41,WEAPONS VIOLATION,True,1,0
15,2/6/16 3:20,ASSAULT,False,3,0
16,2/6/16 4:30,ASSAULT,True,2,0
10,2/6/16 5:08,BATTERY,False,2,1
15,2/6/16 4:14,BATTERY,True,1,1
24,2/6/16 5:02,ASSAULT,False,3,0
3,2/6/16 4:35,CRIMINAL DAMAGE,False,3,1
3,2/6/16 4:58,ASSAULT,False,3,0
8,2/6/16 6:00,BATTERY,False,2,1
24,2/6/16 4:00,THEFT,False,1,0
7,2/6/16 6:45,CRIMINAL DAMAGE,False,3,1
6,2/6/16 5:26,CRIMINAL DAMAGE,False,3,1
8,2/6/16 5:05,BATTERY,True,1,1
2,2/6/16 4:45,BATTERY,True,1,1
10,2/6/16 0:00,MOTOR VEHICLE THEFT,False,2,0
8,2/6/16 0:01,THEFT,False,1,1
6,2/6/16 7:00,OTHER OFFENSE,False,2,0
4,2/6/16 3:00,BATTERY,True,1,1
4,2/6/16 6:45,BATTERY,False,2,1
3,2/6/16 6:40,BATTERY,True,1,1
4,2/6/16 5:00,BATTERY,False,2,1
25,2/6/16 4:30,BATTERY,False,2,1
25,2/6/16 7:45,OTHER OFFENSE,False,2,0
25,2/6/16 6:45,BATTERY,False,2,1
11,2/6/16 8:47,WEAPONS VIOLATION,False,2,0
12,4/16/16 11:46,NARCOTICS,True,3,0
2,2/6/16 6:30,BATTERY,False,2,1
9,2/6/16 0:30,THEFT,False,1,0
11,2/6/16 8:25,NARCOTICS,True,3,1
15,2/6/16 7:00,CRIMINAL DAMAGE,False,3,0
6,2/6/16 8:30,ASSAULT,False,3,0
14,2/6/16 7:30,BATTERY,False,2,0
10,2/6/16 7:58,BATTERY,False,2,1
24,2/6/16 10:00,OTHER OFFENSE,False,2,0
6,2/6/16 2:00,THEFT,False,1,0
7,2/6/16 7:40,BATTERY,False,2,1
11,2/6/16 8:55,NARCOTICS,True,3,1
24,2/6/16 9:30,OTHER OFFENSE,False,2,0
25,2/6/16 9:00,MOTOR VEHICLE THEFT,False,2,0
3,2/6/16 9:00,ASSAULT,False,3,0
6,2/6/16 9:55,ROBBERY,False,1,0
9,2/6/16 0:01,THEFT,False,1,0
11,2/6/16 10:20,NARCOTICS,True,3,1
7,4/16/16 9:25,BATTERY,False,2,1
7,2/6/16 10:50,ASSAULT,False,3,1
19,2/6/16 9:30,CRIMINAL DAMAGE,False,3,1
7,2/6/16 9:30,ASSAULT,False,3,1
25,2/6/16 10:30,CRIMINAL DAMAGE,False,3,1
18,2/6/16 1:30,THEFT,False,1,1
9,2/6/16 9:30,BATTERY,False,2,1
15,2/6/16 10:10,BATTERY,False,2,1
10,2/6/16 11:10,ROBBERY,False,1,0
15,2/6/16 0:01,BURGLARY,False,2,0
6,2/6/16 10:42,BATTERY,False,2,1
22,2/6/16 3:00,BATTERY,False,2,1
17,2/6/16 7:50,BATTERY,False,2,0
17,2/6/16 8:30,BATTERY,False,2,0
15,2/6/16 11:05,OTHER OFFENSE,False,2,0
15,2/6/16 6:05,BATTERY,False,2,1
1,2/6/16 10:15,THEFT,True,0,1
12,2/6/16 9:06,OTHER OFFENSE,False,2,0
9,2/6/16 8:52,ROBBERY,False,1,0
9,2/6/16 2:30,BURGLARY,False,2,0
6,2/6/16 8:20,BATTERY,True,1,1
2,2/6/16 5:00,DECEPTIVE PRACTICE,False,1,0
7,2/6/16 9:20,BATTERY,True,1,1
11,2/6/16 11:15,NARCOTICS,True,3,1
9,2/6/16 0:01,CRIMINAL DAMAGE,False,3,1
12,2/6/16 11:20,NON - CRIMINAL,True,-1,0
25,2/6/16 11:35,NARCOTICS,True,3,0
9,2/6/16 3:00,CRIMINAL DAMAGE,False,3,1
2,2/6/16 10:30,THEFT,False,1,0
12,2/6/16 12:00,ASSAULT,False,3,1
12,2/6/16 0:01,CRIMINAL DAMAGE,False,3,1
10,2/6/16 1:30,CRIMINAL DAMAGE,False,3,1
12,2/6/16 12:05,ASSAULT,False,3,1
11,2/6/16 11:57,NARCOTICS,True,3,1
24,4/16/16 11:15,BATTERY,False,2,0
15,2/6/16 12:15,BATTERY,False,2,1
12,2/6/16 11:00,BATTERY,True,1,1
3,2/6/16 9:00,OTHER OFFENSE,False,2,0
1,2/6/16 8:30,THEFT,False,1,1
7,4/16/16 6:04,BATTERY,False,2,1
3,2/6/16 11:50,BATTERY,False,2,1
11,2/6/16 11:30,NARCOTICS,True,3,1
6,2/6/16 12:00,BATTERY,False,2,1
11,2/6/16 11:42,BURGLARY,False,2,0
11,2/6/16 12:26,OTHER OFFENSE,False,2,0
11,2/6/16 11:57,PUBLIC PEACE VIOLATION,True,2,0
1,2/6/16 12:07,CRIMINAL TRESPASS,True,2,0
5,2/6/16 10:35,OTHER OFFENSE,True,1,0
18,2/6/16 12:30,CRIMINAL DAMAGE,False,3,1
1,2/6/16 9:30,THEFT,False,1,1
1,2/6/16 9:30,DECEPTIVE PRACTICE,False,1,0
8,2/6/16 1:54,OTHER OFFENSE,False,2,0
18,2/6/16 12:00,DECEPTIVE PRACTICE,False,1,0
18,2/6/16 3:00,DECEPTIVE PRACTICE,False,1,0
20,4/16/16 9:15,MOTOR VEHICLE THEFT,False,2,0
22,2/6/16 11:00,ASSAULT,False,3,0
22,2/6/16 9:25,DECEPTIVE PRACTICE,False,1,0
1,2/6/16 8:30,DECEPTIVE PRACTICE,False,1,0
16,2/6/16 11:41,ROBBERY,False,1,0
24,2/6/16 11:30,CRIMINAL DAMAGE,False,3,0
15,2/6/16 13:00,OTHER OFFENSE,False,2,0
12,2/6/16 12:40,BATTERY,False,2,1
15,2/6/16 12:34,NARCOTICS,True,3,1
10,2/6/16 2:00,CRIMINAL DAMAGE,False,3,1
8,2/6/16 13:03,BATTERY,True,1,1
7,2/6/16 7:00,BURGLARY,False,2,0
4,2/6/16 11:30,BURGLARY,False,2,0
19,2/6/16 13:37,ROBBERY,False,1,0
14,2/6/16 10:30,BATTERY,False,2,0
25,2/6/16 13:40,BATTERY,False,2,1
25,2/6/16 9:47,ROBBERY,False,1,0
25,2/6/16 12:04,THEFT,True,0,0
25,2/6/16 11:30,THEFT,False,1,0
12,2/6/16 13:05,BATTERY,False,2,1
9,2/6/16 13:40,BATTERY,False,2,1
8,2/6/16 13:30,THEFT,False,1,1
15,4/16/16 11:38,NARCOTICS,True,3,1
25,2/6/16 13:50,WEAPONS VIOLATION,False,2,0
5,2/6/16 13:15,CRIMINAL TRESPASS,False,3,0
7,2/6/16 11:25,BATTERY,True,1,1
25,2/6/16 12:20,THEFT,True,0,0
25,2/6/16 1:00,CRIMINAL DAMAGE,False,3,1
25,2/6/16 13:44,WEAPONS VIOLATION,False,2,0
5,2/6/16 8:53,THEFT,False,1,0
6,2/6/16 11:26,THEFT,True,0,0
8,4/16/16 1:00,ROBBERY,False,1,0
11,2/6/16 13:20,NARCOTICS,True,3,1
18,2/6/16 10:00,THEFT,False,1,1
9,2/6/16 13:42,CRIMINAL DAMAGE,False,3,1
22,2/6/16 13:50,THEFT,False,1,0
8,2/6/16 11:00,DECEPTIVE PRACTICE,False,1,0
9,2/6/16 12:00,CRIMINAL DAMAGE,False,3,1
16,2/6/16 14:00,OTHER OFFENSE,True,1,0
1,2/6/16 10:00,THEFT,False,1,1
1,2/6/16 13:00,BATTERY,False,2,0
18,2/6/16 1:15,BATTERY,False,2,0
15,2/6/16 3:00,THEFT,False,1,0
1,2/6/16 13:30,THEFT,False,1,1
12,2/6/16 10:00,KIDNAPPING,False,3,0
18,2/6/16 14:15,BATTERY,False,2,0
3,2/6/16 13:00,ASSAULT,False,3,0
18,2/6/16 12:30,THEFT,True,0,1
25,2/6/16 8:19,DECEPTIVE PRACTICE,False,1,0
8,2/6/16 2:00,MOTOR VEHICLE THEFT,False,2,0
11,2/6/16 13:20,NARCOTICS,True,3,1
19,2/6/16 13:30,THEFT,False,1,1
6,2/6/16 14:50,THEFT,False,1,0
1,2/6/16 9:00,DECEPTIVE PRACTICE,False,1,0
25,2/6/16 14:00,BATTERY,False,2,1
7,2/6/16 10:44,PUBLIC PEACE VIOLATION,True,2,0
11,2/6/16 15:50,CRIMINAL DAMAGE,False,3,1
19,2/6/16 13:45,CRIMINAL DAMAGE,False,3,1
8,2/6/16 15:30,CRIMINAL DAMAGE,False,3,1
22,2/6/16 14:55,BATTERY,True,1,1
5,4/16/16 12:00,THEFT,False,1,0
11,2/6/16 15:25,NARCOTICS,True,3,1
18,2/6/16 13:50,THEFT,True,0,1
5,2/13/16 21:00,THEFT,False,1,0
8,2/6/16 14:30,DECEPTIVE PRACTICE,False,1,0
17,2/6/16 15:00,THEFT,False,1,0
15,2/6/16 16:00,NARCOTICS,True,3,1
2,2/6/16 14:14,OTHER OFFENSE,True,1,0
5,2/6/16 14:37,ASSAULT,True,2,0
22,2/6/16 14:45,BATTERY,True,1,1
10,2/6/16 14:04,CRIMINAL TRESPASS,True,2,0
4,2/6/16 1:30,THEFT,False,1,0
17,2/6/16 0:01,THEFT,False,1,0
5,2/6/16 15:23,ROBBERY,False,1,0
12,2/6/16 11:00,CRIMINAL DAMAGE,False,3,1
11,2/6/16 13:17,BATTERY,False,2,1
11,2/6/16 14:00,THEFT,False,1,0
16,2/6/16 14:00,CRIMINAL DAMAGE,False,3,1
25,2/6/16 12:30,BATTERY,False,2,1
9,2/6/16 14:15,ROBBERY,False,1,0
2,2/6/16 14:14,CRIMINAL DAMAGE,False,3,1
7,2/6/16 6:40,BATTERY,False,2,1
19,4/16/16 10:00,BURGLARY,False,2,0
5,2/6/16 16:00,BATTERY,False,2,1
8,2/6/16 15:27,THEFT,True,0,1
25,2/6/16 14:30,THEFT,False,1,0
20,2/6/16 14:00,OTHER OFFENSE,False,2,0
12,2/6/16 14:30,BATTERY,True,1,1
6,2/6/16 11:00,ASSAULT,False,3,0
12,2/6/16 16:20,NARCOTICS,True,3,0
9,2/6/16 16:30,THEFT,False,1,0
22,2/6/16 17:00,CRIMINAL DAMAGE,False,3,0
10,2/6/16 14:57,ASSAULT,False,3,0
24,2/6/16 15:28,BATTERY,True,1,0
16,4/16/16 11:55,BATTERY,False,2,0
12,2/6/16 16:00,ASSAULT,False,3,1
8,2/6/16 16:19,THEFT,True,0,1
6,2/6/16 16:55,THEFT,False,1,0
6,2/6/16 16:54,THEFT,True,0,0
6,2/6/16 16:20,CRIMINAL TRESPASS,True,2,0
1,2/6/16 16:54,DECEPTIVE PRACTICE,False,1,0
1,2/6/16 16:37,ASSAULT,False,3,0
3,2/6/16 16:25,ASSAULT,False,3,0
7,2/6/16 17:15,THEFT,False,1,0
11,2/6/16 2:35,PROSTITUTION,True,3,0
11,2/6/16 2:22,PROSTITUTION,True,3,0
11,2/6/16 2:10,PROSTITUTION,True,3,0
19,2/6/16 17:22,CRIMINAL TRESPASS,True,2,0
14,2/6/16 14:00,DECEPTIVE PRACTICE,False,1,0
19,2/6/16 15:20,BATTERY,False,2,0
18,2/6/16 15:05,DECEPTIVE PRACTICE,False,1,0
11,2/6/16 16:00,PUBLIC PEACE VIOLATION,False,3,0
15,2/6/16 16:19,BATTERY,False,2,1
18,2/6/16 14:50,DECEPTIVE PRACTICE,False,1,0
4,2/6/16 17:00,THEFT,False,1,0
5,2/6/16 15:28,ASSAULT,False,3,0
17,2/6/16 15:30,THEFT,False,1,0
24,2/6/16 18:00,OTHER OFFENSE,False,2,0
10,2/6/16 17:34,ASSAULT,False,3,0
17,2/6/16 15:30,DECEPTIVE PRACTICE,False,1,0
1,2/6/16 18:25,CRIMINAL TRESPASS,True,2,0
11,2/6/16 15:00,DECEPTIVE PRACTICE,False,1,0
12,2/6/16 14:30,CRIMINAL DAMAGE,False,3,1
22,2/6/16 17:41,DECEPTIVE PRACTICE,False,1,0
7,2/6/16 17:27,MOTOR VEHICLE THEFT,False,2,0
14,2/6/16 7:15,BATTERY,False,2,0
17,2/6/16 11:20,BATTERY,False,2,0
3,2/6/16 16:03,THEFT,True,0,0
6,2/6/16 14:11,DECEPTIVE PRACTICE,False,1,0
3,2/6/16 16:14,BATTERY,True,1,1
1,2/6/16 15:00,THEFT,False,1,1
5,2/6/16 18:26,NARCOTICS,True,3,0
5,2/6/16 15:28,THEFT,True,0,0
18,2/6/16 15:00,THEFT,False,1,1
16,2/6/16 18:39,CRIMINAL TRESPASS,True,2,0
10,2/6/16 14:00,BATTERY,False,2,1
3,2/6/16 17:20,BATTERY,False,2,1
12,2/6/16 18:18,WEAPONS VIOLATION,False,2,0
4,2/6/16 17:40,ROBBERY,False,1,0
12,4/16/16 11:30,ROBBERY,False,1,0
22,2/6/16 17:00,THEFT,False,1,0
17,2/6/16 15:00,THEFT,False,1,0
4,2/6/16 16:40,ASSAULT,False,3,1
17,2/6/16 18:00,CRIMINAL DAMAGE,False,3,1
14,2/6/16 18:20,CRIMINAL DAMAGE,False,3,1
25,2/6/16 18:07,THEFT,True,0,0
11,2/6/16 17:16,OTHER OFFENSE,False,2,0
7,2/6/16 15:40,ASSAULT,False,3,1
4,2/6/16 18:28,OTHER OFFENSE,True,1,1
6,2/6/16 16:00,THEFT,False,1,0
10,2/6/16 12:00,ASSAULT,False,3,0
15,2/6/16 19:18,NARCOTICS,True,3,1
18,2/6/16 15:45,BURGLARY,False,2,0
12,2/6/16 16:15,THEFT,False,1,1
8,2/6/16 16:10,DECEPTIVE PRACTICE,True,0,0
3,2/6/16 17:39,NARCOTICS,True,3,0
4,2/6/16 20:12,BATTERY,True,1,1
15,2/6/16 20:00,BATTERY,False,2,1
8,2/6/16 14:30,ROBBERY,False,1,0
8,4/16/16 1:00,THEFT,False,1,1
15,2/6/16 17:49,ASSAULT,False,3,0
7,2/6/16 19:00,THEFT,False,1,0
11,2/6/16 20:54,BATTERY,False,2,1
10,2/6/16 19:57,OTHER OFFENSE,True,1,0
11,2/6/16 15:00,MOTOR VEHICLE THEFT,False,2,0
18,2/6/16 18:35,THEFT,True,0,1
4,2/6/16 20:00,CRIMINAL DAMAGE,False,3,1
8,2/6/16 13:00,CRIMINAL DAMAGE,False,3,1
15,2/6/16 18:21,BATTERY,False,2,1
11,2/6/16 19:30,NARCOTICS,True,3,1
17,2/6/16 18:10,BATTERY,False,2,0
12,2/6/16 14:30,THEFT,False,1,1
12,2/6/16 20:20,ROBBERY,False,1,0
15,2/6/16 19:58,INTERFERENCE WITH PUBLIC OFFICER,True,3,0
15,2/6/16 21:15,NARCOTICS,True,3,1
4,2/6/16 18:45,ASSAULT,True,2,1
11,2/6/16 19:10,NARCOTICS,True,3,1
12,2/6/16 19:23,OTHER OFFENSE,True,1,0
9,2/6/16 20:15,BATTERY,False,2,1
8,2/6/16 18:00,ASSAULT,True,2,0
8,2/6/16 15:44,THEFT,False,1,1
9,4/16/16 8:00,BURGLARY,False,2,0
5,2/6/16 20:26,CRIMINAL DAMAGE,False,3,1
11,2/6/16 21:17,ASSAULT,True,2,1
9,2/6/16 2:30,BATTERY,False,2,1
15,2/6/16 19:38,WEAPONS VIOLATION,True,1,0
15,2/6/16 20:04,NARCOTICS,True,3,1
20,4/16/16 12:00,BATTERY,False,2,0
15,2/6/16 16:44,ROBBERY,False,1,0
5,2/6/16 19:04,CRIMINAL DAMAGE,False,3,1
20,2/6/16 17:55,BATTERY,False,2,0
12,2/6/16 16:20,BURGLARY,True,1,0
25,2/6/16 20:00,MOTOR VEHICLE THEFT,True,1,0
2,2/6/16 19:36,THEFT,True,0,0
25,2/6/16 16:07,MOTOR VEHICLE THEFT,False,2,0
11,2/6/16 4:00,THEFT,False,1,0
8,4/16/16 11:00,THEFT,False,1,1
25,2/6/16 14:05,BATTERY,False,2,1
12,2/6/16 20:56,OTHER OFFENSE,True,1,0
3,2/6/16 20:25,BATTERY,False,2,1
25,2/6/16 20:59,BATTERY,True,1,1
8,2/6/16 20:10,INTERFERENCE WITH PUBLIC OFFICER,True,3,0
3,2/6/16 20:10,WEAPONS VIOLATION,True,1,0
22,2/6/16 20:55,NARCOTICS,True,3,0
10,2/6/16 11:00,OTHER OFFENSE,False,2,0
6,2/6/16 20:00,THEFT,False,1,0
6,2/6/16 19:35,CRIMINAL DAMAGE,False,3,1
12,2/6/16 18:52,THEFT,False,1,1
11,2/6/16 20:28,CRIMINAL TRESPASS,True,2,0
14,2/6/16 22:15,LIQUOR LAW VIOLATION,True,0,0
12,2/6/16 17:45,THEFT,False,1,1
24,2/6/16 20:30,CRIMINAL DAMAGE,False,3,0
2,2/6/16 21:20,THEFT,True,0,0
8,2/6/16 21:37,BATTERY,False,2,1
7,2/6/16 19:35,NARCOTICS,True,3,1
8,2/6/16 18:40,BATTERY,False,2,1
7,2/6/16 21:50,BATTERY,False,2,1
7,2/6/16 20:30,THEFT,False,1,0
15,2/6/16 21:40,ROBBERY,False,1,0
6,2/6/16 21:00,BATTERY,True,1,1
11,2/6/16 20:15,BATTERY,False,2,1
11,2/6/16 21:52,CRIMINAL DAMAGE,False,3,1
16,2/6/16 19:45,BURGLARY,False,2,0
15,2/6/16 21:35,NARCOTICS,True,3,1
3,2/6/16 20:59,INTERFERENCE WITH PUBLIC OFFICER,True,3,0
11,2/6/16 20:40,NARCOTICS,True,3,1
7,2/6/16 21:45,PUBLIC PEACE VIOLATION,True,2,0
2,2/6/16 21:20,BATTERY,False,2,1
12,4/16/16 11:17,THEFT,False,1,1
3,2/6/16 19:30,THEFT,False,1,0
25,2/6/16 21:26,NARCOTICS,True,3,0
3,2/6/16 22:25,BATTERY,True,1,1
4,2/6/16 21:30,ROBBERY,False,1,0
3,2/6/16 19:20,ROBBERY,False,1,0
8,2/6/16 21:52,ASSAULT,True,2,0
22,2/6/16 12:06,BATTERY,False,2,1
22,2/6/16 19:00,ASSAULT,False,3,0
4,2/6/16 21:00,CRIMINAL DAMAGE,True,2,1
15,2/6/16 22:50,NARCOTICS,True,3,1
18,2/6/16 22:55,ASSAULT,True,2,0
6,2/6/16 21:10,OTHER OFFENSE,False,2,0
10,2/6/16 17:00,BATTERY,False,2,1
7,2/6/16 22:30,NARCOTICS,True,3,1
14,4/16/16 8:30,CRIMINAL DAMAGE,False,3,1
16,2/6/16 20:40,CRIMINAL DAMAGE,False,3,1
25,2/6/16 11:45,BURGLARY,False,2,0
4,2/6/16 23:53,ASSAULT,False,3,1
9,2/6/16 21:59,BATTERY,True,1,1
9,2/6/16 20:07,BURGLARY,False,2,0
9,2/6/16 20:20,BATTERY,False,2,1
9,2/6/16 22:02,BURGLARY,False,2,0
15,2/6/16 23:45,NARCOTICS,True,3,1
